work_date,process,line,model,qty,cause_code,cause_name,result_group,result_code,result_desc,reason_code,reason_desc,is_auto,comment
2026-06-08,MI,MI 3,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP công nhân mới trong lúc làm việc không cẩn thận đặt ngược board máy ICT dẫn đến jig dập bể board
2026-06-11,MI,MI 3,L65S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-12,MI,MI 3,L65S7A_HVD,1,CRACK,크랙/균열,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,ME :: SCRAP board kẹt băng tải khi xích chạy gây ra nứt board ( máy coating )
2026-06-13,MI,MI 3,L65S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 3,L65S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 3,L65S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 3,L65S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 3,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP xe để megazine bị rộng dẫn đến sập board rơi rớt bể board
2026-06-13,MI,MI 2,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP xe để megazine bị rộng dẫn đến sập board rơi rớt bể board
2026-06-13,MI,MI 3,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP xe để megazine bị rộng dẫn đến sập board rơi rớt bể board
2026-06-13,MI,MI 3,L65S7A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP sau lò wave phát hiện một PCB lệt linh kiện full bord không thể sửa chữa
2026-06-13,MI,MI 3,L65S7A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP sau lò wave phát hiện một PCB lệt linh kiện full board
2026-06-13,MI,MI 4,L65S7A_HVD,1,BROKEN_BI,Burn-in파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP do OP người mới sửa sơ suất làm trốc bát đồng dẫn đến đứt mạch
2026-06-13,MI,MI 5,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B208,ATE_PM#01,D102,Broken,N,SCRAP Do ATE OP không tập trung vào thao tác dẫn đến thả vào 2jig Máy dập bể board
2026-06-13,MI,MI 5,L65S7A_HVD,1,CRACK,크랙/균열,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,"SCRAP máy ICT Bắt lỗi , Kiểm tra board phát hiện 1ea bị nứt mạch không rõ nguyên nhân"
2026-06-13,MI,MI 5,L65S7A_HVD,1,CRACK,크랙/균열,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,"SCRAP máy ICT Bắt lỗi , Kiểm tra board phát hiện 1ea bị nứt mạch không rõ nguyên nhân"
2026-06-13,MI,MI 3,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP Do công đoạn ngoại quan thao tác cầm nắm board do không quan sát xung quanh va vào xe NG dẫn đến rơi board mẻ góc
2026-06-14,MI,MI 2,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP do OP lúc thao tác lấy board sửa chữa làm va chạm với thành băng tải dẫn đến rơi và bể board
2026-06-14,MI,MI 3,L65S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-14,MI,MI 2,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B208,ATE_PM#01,D102,Broken,N,SCRAPsen sor Out light bị lỏng dẫn đến tín hiệu bị chập chờn nên không nhận được board outlight hạ xuống kẹt bể board
2026-06-14,MI,MI 3,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B208,ATE_PM#01,D102,Broken,N,SCRAPboard từ out light đi qua NG Buffer bị kẹt xích băng tải cấn bể board
2026-06-14,MI,MI 2,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,SCRAPdo tuột xích Băng tải không đẩy vị trí chân pin khi purr up xuống làm bể board
2026-06-14,MI,MI 4,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,SCRAPboard test xong từ ATE 1-1 Chạy qua out light chưa hết đã down xuống dẫn đến bể board
2026-06-17,MI,MI 3,L65S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B208,ATE_PM#01,D109,ETC ( Add Comment ),N,MI :: SCRAP do op thả bo xát nhau nên dẫn đến bị đẩy 2 bo vào máy cùng lúc dẫn đến máy dập bể
2026-06-17,MI,MI 3,L65S7A_HVD,1,SOLDER,납불량,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP OP mới trong quá trình sửa để mối hàn đè vào mạch quá sâu nên dẫn đến tróc mạch
2026-06-02,SMT,PS04,L65E70A_HVD,1,ETC,기타,SMT_PS#01,S106,Part Broken,D102,Broken,N,SMD
2026-06-10,SMT,PS05,L65E70A_HVD,1,SENSOR,센서불량,Scrap_Defect,B202,SMT_PS#01,D102,Broken,N,SMD :: SCRAP DIEU CHINH LAI SENSOR
2026-06-11,SMT,PS04,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-03,MI,MI 4,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-05,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP do thao tác công nhân mới khi thao tác gắn board vào jig cấn dẫn đến bể board
2026-06-07,MI,MI 4,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-07,MI,MI 4,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-07,MI,MI 4,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-08,MI,MI 4,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP tại công đoạn ngoại quan sau lò wave soder phát hiện 1ea bị đút mạch ngay vị trí cổng nguồn không nguyên nhân
2026-06-10,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-10,MI,MI 4,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-12,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 7,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,"MI :: SCRAP ngoại quan sau lò Wave phát hiện 1 ea mising jumper Full board , Không thể sửa chữa"
2026-06-13,MI,MI 7,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,"MI :: SCRAP Ngoại quan sau lò Wave phát hiện 1ea mising linh kiện Jumper Full board, không thể sữa chữa"
2026-06-13,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B207,BI_PM#01,D102,Broken,N,MI :: SCRAP DO op tại công đoạn Bốc Board megazine chỉnh bị lỏng dẫn đến bê megazine lên bị rớt board bể
2026-06-13,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B207,BI_PM#01,D102,Broken,N,MI :: SCRAP DO op tại công đoạn Bốc Board megazine chỉnh bị lỏng dẫn đến bê megazine lên bị rớt board bể
2026-06-13,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B207,BI_PM#01,D102,Broken,N,MI :: SCRAP DO op tại công đoạn Bốc Board megazine chỉnh bị lỏng dẫn đến bê megazine lên bị rớt board bể
2026-06-13,MI,MI 7,L65E70A_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP Kẹt băng tải lò Waver Solder
2026-06-13,MI,MI 7,L65E70A_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D107,Over Solder,N,MI :: SCRAP Kẹt băng tải lò Waver solder
2026-06-13,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP Do thao tác op tại công đoạn retouch khi thao tác cầm nắm board va vào băng tải dẫn đến bể board
2026-06-13,MI,MI 4,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B207,BI_PM#01,D102,Broken,N,SCRAP Do Thao Tác Công nhân tại Burin khi lấy board ra khỏi tủ bao tay vướng vào dẫn đến rơi board bể
2026-06-13,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 4,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,"MI :: SCRAP do xe malazin bị rộng, khi OP chỉnh đẩy board làm rơi dẫn đến gãy board"
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP do OP trong lúc thả board vào jig làm rơi và cấn bể board
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,SCRAPdo tốc độ băng tải nhanh khiến PCB kẹt gây bể board
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,SCRAPdo tốc độ băng tải nhanh khiến PCB kẹt gây bể board
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,SCRAPdo tốc độ băng tải nhanh khiến PCB kẹt gây bể board
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,SCRAPdo tốc độ băng tải nhanh khiến PCB kẹt gây bể board
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D102,Broken,N,SCRAPboard chạy vào 2 board in buffer vào máy ICT C/V hạ xuông dẫn đến bể board
2026-06-14,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP do thao tac retouch khi lấy board ra sữa chữa vướng bao tay dẫn đến bể board
2026-06-15,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-15,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-15,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B201,AI_PA#01,D107,Over Solder,N,"MI :: REPAIR SCRAP DO ĐỘ RỘNG BĂNG TẢI KHÔNG ĐỒNG ĐỀU, DẪN ĐẾN JIG CŨ ĐÃ BỊ MÒN, MẺ , GÃY, DẪN ĐẾN JIG RƠI Ở CUỐI BĂNG TẢI. LÀM TRÀN CHÌ VÀO PCB"
2026-06-15,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-15,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-16,MI,MI 7,L65E70A_HVD,1,CRACK,크랙/균열,Scrap_Defect,B201,AI_PA#01,D109,ETC ( Add Comment ),N,AI :: SCRAP QE suy đoán do AI rework lỗi eyelet làm nứt board
2026-06-17,MI,MI 7,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,"MI :: SCRAP Ngoại quan sau lò wave solder phát hiện board bị oxi hóa, không có past không thể châm chì"
2026-06-17,MI,MI 4,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,AI :: SCRAP Ngoại quan sau wave phát hiện 1 board thiếu eylet full board không thể sữa chữa
2026-06-17,MI,MI 4,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,AI :: SCRAP Ngoại quan sau lò wave phát hiên 1ea thiếu eylet full board không thể sữa chữa
2026-06-17,MI,MI 4,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,AI :: SCRAP Ngoại quan sau wave phát hiện 1ea thiếu eylet full board không thể sữa chữa
2026-06-17,MI,MI 7,L65E70A_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,AI :: SCRAP Ngoại quan sau wave phát hiện 1ea thiếu eylet full board không thể sữa chữa
2026-06-17,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP Trong lúc điều chỉnh megazine OP chỉnh bị rộng làm rơi board bể
2026-06-17,MI,MI 7,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP Trong lúc điều chỉnh megazine OP chỉnh bị rộng làm rơi board bể
2026-06-17,MI,MI 7,L65E70A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-18,MI,MI 4,L65E70A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B204,ICT_PM#01,D109,ETC ( Add Comment ),N,"MI :: SCRAP OP thả hàng máy AOI không chú ý thả ngược board, khi qua máy ICT dập xuống bị cấn phát sinh bể"
2026-06-15,AI,SA05,L65S8W_HVD,1,MAGAZINE,Magazine불량,Scrap_Defect,B201,AI_PA#01,D102,Broken,N,"SCRAP SCRAP do magazine chat,hu -sa05"
2026-06-15,AI,SA05,L65S8W_HVD,1,MAGAZINE,Magazine불량,Scrap_Defect,B201,AI_PA#01,D102,Broken,N,"SCRAP SCRAP do magazine chat,hu"
2026-06-04,MI,MI 6,L65S8W_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-09,SMT,PS11,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-10,SMT,PS11,L65FE8N_HHS,1,ETC,기타,Scrap_Defect,B202,SMT_PS#01,D102,Broken,N,SCRAP
2026-06-13,SMT,PS11,L65FE8N_HHS,1,ETC,기타,Scrap_Defect,B202,SMT_PS#01,D102,Broken,N,SMD :: REPAIR SCRAP
2026-06-04,MI,MI 5,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-07,MI,MI 5,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-07,MI,MI 5,L65FE8N_HHS,1,PAD_DAMAGE,Pad손상,Scrap_Defect,B207,BI_PM#01,D109,ETC ( Add Comment ),N,MI :: SCRAP bẻ board dẫn đến xước pad đồng
2026-06-07,MI,MI 5,L65FE8N_HHS,1,PAD_DAMAGE,Pad손상,Scrap_Defect,B207,BI_PM#01,D109,ETC ( Add Comment ),N,MI :: SCRAP bẻ board dẫn đến xước pad đồng
2026-06-07,MI,MI 5,L65FE8N_HHS,1,PAD_DAMAGE,Pad손상,Scrap_Defect,B207,BI_PM#01,D109,ETC ( Add Comment ),N,MI :: SCRAP bẻ board dẫn đến xước pad đồng
2026-06-09,MI,MI 5,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-09,MI,MI 5,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-10,MI,MI 6,L65FE8N_HHS,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,SCRAP Công đoạn ngoại quan input ATE phát hiện 1ea đứt mạch. không rõ nguyên nhân
2026-06-12,MI,MI 6,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-12,MI,MI 6,L65FE8N_HHS,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 5,L65FE8N_HHS,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP Do thao tác op mới cằm board bị rơi bể
2026-06-13,MI,MI 6,L65FE8N_HHS,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,"MI :: SCRAP do xe malazin bị rộng, khi OP chỉnh đẩy board làm rơi dẫn đến gãy board"
2026-06-17,MI,MI 6,L65FE8N_HHS,1,SOLDER,납불량,Scrap_Defect,B202,SMT_PS#01,D109,ETC ( Add Comment ),N,MI :: SCRAP Ngoại quan Sau Wave phát hiện 1ea bị keo đỏ nhiều. không thể sửa chữa.
2026-06-13,MI,MI 6,"PD, PRODUCT, P6519_HHS(BN44-01430A)",1,BROKEN_BI,Burn-in파손,Scrap_Defect,B209,SMT_MBS#01,D102,Broken,N,MI :: SCRAP Do lỗi keo đỏ SMD xịt nhiều repair châm chì nhiều lần chốc Pad đồng
2026-06-13,MI,MI 6,"PD, PRODUCT, P6519_HHS(BN44-01430A)",1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,SCRAP Do lỗi FT repair sữa chữa nhiều lần vẫn Ng
2026-06-13,MI,MI 6,"PD, PRODUCT, P6519_HHS(BN44-01430A)",1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,SCRAP Do lỗi FT repair sữa chữa nhiều lần vẫn NG
2026-06-13,MI,MI 6,"PD, PRODUCT, P6519_HHS(BN44-01430A)",1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,SCRAP Do lỗi FT repair sữa chữa nhiều lần vẫn Ng
2026-06-06,MI,MI 4,L75S7_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-17,MI,MI 3,L75S7_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-01,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-01,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-01,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-01,MI,MI 5,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-04,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-05,MI,MI 3,L75S7A_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP do công nhân tại công đoạn 1 bắt được board bị mẻ góc không rõ nguyên nhân
2026-06-06,MI,MI 5,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-06,MI,MI 5,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-06,MI,MI 4,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-06,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-06,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-11,MI,MI 3,L75S7A_HVD,1,BROKEN_DROP,낙하/파손,AOI_MBS#01,S206,Part Broken,D109,ETC ( Add Comment ),N,MI :: SCRAP Kẹt board ở vị trí máy lật phát sinh bể board
2026-06-11,MI,MI 5,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-11,MI,MI 3,L75S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D109,ETC ( Add Comment ),N,MI :: SCRAP do sensor bắt chạm với đóng bụi dẫn đế chạp chờn rớt bể bo
2026-06-13,MI,MI 3,L75S7A_HVD,1,SOLDER,납불량,Scrap_Defect,B202,SMT_PS#01,C034,Solder Over,N,REPAIR :: SCRAP TRÀN KEO ĐỎ NHIỀU VỊ TRÍ CHÂM CHÌ KHÔNG ĐƯỢC
2026-06-13,MI,MI 4,L75S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,SCRAP Do thao tác op tại công đoạn retouch khi thao tác cầm nắm board va vào băng tải dẫn đến bể board
2026-06-13,MI,MI 4,L75S7A_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B207,BI_PM#01,D102,Broken,N,SCRAP DO op tại công đoạn Bốc Board megazine chỉnh bị lỏng dẫn đến bê megazine lên bị rớt board bể
2026-06-13,MI,MI 3,L75S7A_HVD,1,CRACK,크랙/균열,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP sau lò wave phát hiện 1ea nứt mặt board không rõ nguyên nhân
2026-06-13,MI,MI 3,L75S7A_HVD,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP board chạy vào máy test bị cấn dây xích dẫn đến bể board
2026-06-15,MI,MI 4,L75S7A_HVD,1,CRACK,크랙/균열,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP tại công đoạn ngoẠI quan sau wave phát hiện board bị nứt không rõ nguyên nhân
2026-06-16,MI,MI 3,L75S7A_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-08,AI,SA03,L75S7N_HVD,1,ETC,기타,Scrap_Defect,B201,AI_PA#01,D102,Broken,N,SCRAP sa3 scrap conveyor RAD-kthuat
2026-06-08,AI,SA03,L75S7N_HVD,1,ETC,기타,Scrap_Defect,B201,AI_PA#01,D102,Broken,N,SCRAP sa3 scrap conveyor RAD-kthuat
2026-06-13,MI,MI 3,L75S7N_HVD,1,SOLDER,납불량,Scrap_Defect,B202,SMT_PS#01,C034,Solder Over,N,REPAIR :: SCRAP TRÀN KEO ĐỎ NHIỀU VỊ TRÍ CHÂM CHÌ KHÔNG ĐƯỢC
2026-06-14,MI,MI 3,L75S7N_HVD,1,BROKEN_DROP,낙하/파손,Scrap_Defect,B208,ATE_PM#01,D102,Broken,N,"SCRAPkẹt xích NG bufer board chạy từ out light ra chưa hết , light hạ xuống bể bord"
2026-06-17,MI,MI 3,L75S7N_HVD,1,BROKEN_DROP,낙하/파손,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP Do thao tác công nhân lấy bo từ magazine ra thả thì làm vướng vào bao tay dẫn đến rớt bo
2026-06-18,MI,MI 3,L75S7N_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP Ngoại quan sau lò wave phát hiện 2 ea thiếu Jumper full board không thể sửa chửa
2026-06-18,MI,MI 3,L75S7N_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP Ngoại quan sau lò wave phát hiện 2 ea thiếu Jumper full board không thể sửa chửa
2026-06-13,MI,MI 6,L75E70NA_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-13,MI,MI 6,L75E70NA_HVD,1,AUTO,자동판정(ATE),nan,D999,ETC,D999,nan,Y,ATUO_SCRAP
2026-06-14,MI,MI 6,L75E70NA_HVD,1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,"SCRAPBoard Lệch Vị trí Kim Test , chập nổ đường mạch"
2026-06-14,MI,MI 6,L75E70NA_HVD,1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,SCRAPlỗi Khó repair không sữa được
2026-06-08,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Final Visual Inspection,B506,ETC ( Add Comment ),D109,ETC ( Add Comment ),N,MI :: SCRAP lỗi tràn chì lên board không thể sửa ( crap)
2026-06-13,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP Kẹt băng tải lò Waver solder
2026-06-13,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP Kẹt băng tải lò Waver solder
2026-06-13,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D102,Broken,N,MI :: SCRAP Kẹt băng tải lò Waver solder
2026-06-13,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Scrap_Defect,B203,AOI_PM#01,D107,Over Solder,N,MI :: SCRAP Kẹt băng tải lò Waver solder
2026-06-13,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D102,Broken,N,MI :: SCRAP Do lỗi FT repair thay thế nhiều linh kiện vẫn NG Scrap
2026-06-17,MI,MI 7,L83CA9N_HVD,1,ETC,기타,Scrap_Defect,B206,FT_PM#01,D109,ETC ( Add Comment ),N,"PE :: SCRAP Board qua máy test FT phát sinh nổ đứt mạch, không rõ nguyên nhân"
