date,shift,process,line,target,actual,target_mi,actual_mi,target_ate,actual_ate
2026-07-04,NIGHT,MI,MI 2,0.0,0.0,681.0,380.0,2700.0,2500.0
2026-07-04,NIGHT,MI,MI 3,0.0,0.0,681.0,2360.0,2700.0,2539.0
2026-07-04,NIGHT,MI,MI 4,0.0,0.0,740.0,700.0,2744.0,1195.0
2026-07-04,NIGHT,MI,MI 5,0.0,0.0,624.0,445.0,2585.0,2495.0
2026-07-04,NIGHT,MI,MI 6,0.0,0.0,391.0,466.0,1550.0,1566.0
2026-07-04,NIGHT,MI,MI 7,0.0,0.0,456.0,134.0,1235.0,503.0
2026-07-04,DAY,MI,MI 2,0.0,0.0,2860.0,2860.0,2860.0,266.0
2026-07-04,DAY,MI,MI 3,0.0,0.0,798.0,2860.0,2860.0,3158.0
2026-07-04,DAY,MI,MI 4,0.0,0.0,781.0,2775.0,2800.0,2685.0
2026-07-04,DAY,MI,MI 5,0.0,0.0,535.0,2215.0,2611.0,2062.0
2026-07-04,DAY,MI,MI 6,0.0,0.0,481.0,554.0,1723.0,1269.0
2026-07-04,DAY,MI,MI 7,0.0,0.0,366.0,414.0,1310.0,1071.0
2026-07-06,DAY,MI,MI 2,0.0,0.0,759.0,253.0,2720.0,0.0
2026-07-06,DAY,MI,MI 3,0.0,0.0,798.0,0.0,2860.0,0.0
2026-07-06,DAY,MI,MI 4,0.0,0.0,391.0,0.0,1400.0,0.0
2026-07-06,DAY,MI,MI 5,0.0,0.0,535.0,0.0,2556.0,0.0
2026-07-06,DAY,MI,MI 6,0.0,0.0,479.0,0.0,1717.0,0.0
2026-07-06,DAY,MI,MI 7,0.0,0.0,377.0,0.0,1352.0,0.0
2026-07-04,DAY,AI,SA01,1839.0,2182.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA02,1486.0,1162.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA03,1060.0,1269.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA04,1839.0,2149.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA05,1255.0,1050.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA07,1060.0,1321.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA08,1060.0,1323.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,AI,SA10,1060.0,1217.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA01,1769.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA02,1429.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA03,1020.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA04,1769.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA05,510.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA07,1020.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA08,1020.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,AI,SA10,1020.0,0.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA01,1855.0,1985.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA02,1645.0,1543.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA03,1060.0,1142.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA04,1855.0,2042.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA05,530.0,473.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA07,1060.0,1280.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA08,1060.0,1046.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,AI,SA10,1060.0,1306.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA01,1769.0,1990.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA02,1769.0,1900.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA03,1020.0,1037.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA04,1769.0,1920.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA05,510.0,487.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA07,1020.0,1290.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA08,1020.0,1310.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,AI,SA10,1088.0,1073.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS01,1100.0,631.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS02,2200.0,881.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS03,1100.0,1017.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS04,1100.0,554.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS05,2200.0,1724.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS06,2200.0,2200.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS08,2200.0,647.0,0.0,0.0,0.0,0.0
2026-07-05,DAY,SMT,PS11,1100.0,453.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS01,2000.0,2000.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS02,1440.0,1440.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS03,1100.0,1096.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS04,2200.0,2247.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS05,2200.0,1689.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS06+PS07,2200.0,2046.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS08,2000.0,1741.0,0.0,0.0,0.0,0.0
2026-07-05,NIGHT,SMT,PS11,1100.0,1045.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS06+PS07,2200.0,2046.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS01,2040.0,2040.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS02,1200.0,525.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS03,1100.0,1030.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS04,2200.0,2265.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS05,1760.0,1370.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS06+PS07,2200.0,1522.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS08,2200.0,1538.0,0.0,0.0,0.0,0.0
2026-07-04,DAY,SMT,PS11,1100.0,1099.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS01,1100.0,1080.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS02,1100.0,794.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS03,1100.0,821.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS04,2200.0,1874.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS05,2200.0,2138.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS06,1000.0,1000.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS08,1980.0,936.0,0.0,0.0,0.0,0.0
2026-07-04,NIGHT,SMT,PS11,1100.0,741.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS01,1100.0,1080.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS02,1100.0,794.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS03,1100.0,821.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS04,2200.0,1874.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS05,2200.0,2138.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS06,1000.0,1000.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS08,1980.0,936.0,0.0,0.0,0.0,0.0
2026-07-03,NIGHT,SMT,PS11,1100.0,741.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS01,1100.0,892.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS02,1100.0,488.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS03,1100.0,424.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS04,2200.0,1200.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS05,2200.0,2238.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS06,1000.0,1000.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS08,1980.0,1194.0,0.0,0.0,0.0,0.0
2026-07-03,DAY,SMT,PS11,1100.0,996.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS01,776.0,92.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS02,1140.0,517.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS03,1100.0,232.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS04,1100.0,772.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS05,1786.0,1814.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS06,971.0,1033.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS08,1320.0,1185.0,0.0,0.0,0.0,0.0
2026-07-02,DAY,SMT,PS11,1100.0,1019.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS01,1100.0,1095.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS02,1100.0,678.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS03,1100.0,462.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS04,1100.0,835.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS05,2200.0,2000.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS06,1760.0,1755.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS08,2200.0,1032.0,0.0,0.0,0.0,0.0
2026-07-02,NIGHT,SMT,PS11,1100.0,774.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS01,2200.0,1710.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS02,1100.0,1106.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS03,2080.0,1756.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS04,990.0,638.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS05,2200.0,1467.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS06,2200.0,780.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS08,1100.0,1117.0,0.0,0.0,0.0,0.0
2026-07-01,NIGHT,SMT,PS11,1100.0,710.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS01,2126.0,2126.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS02,1160.0,1120.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS03,1546.0,1500.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS04,1723.0,863.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS05,2126.0,1785.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS06,1000.0,1000.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS08,1160.0,1004.0,0.0,0.0,0.0,0.0
2026-07-01,DAY,SMT,PS11,712.0,227.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS01,1540.0,600.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS02,1100.0,808.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS03,1600.0,1319.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS04,2200.0,1490.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS05,2200.0,1874.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS06,1800.0,1524.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS08,1100.0,877.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS10,2200.0,116.0,0.0,0.0,0.0,0.0
2026-06-30,NIGHT,SMT,PS11,1100.0,845.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS01,1100.0,800.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS02,1140.0,746.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS03,1573.0,1400.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS04,2163.0,1495.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS05,2126.0,1962.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS06,1880.0,1620.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS08,1100.0,1025.0,0.0,0.0,0.0,0.0
2026-06-30,DAY,SMT,PS11,1200.0,300.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS01,1160.0,1094.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS02,1160.0,974.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS03,1666.0,1514.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS04,2126.0,1764.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS05,2126.0,1929.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS06,2163.0,1212.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS08,1160.0,812.0,0.0,0.0,0.0,0.0
2026-06-29,DAY,SMT,PS11,1160.0,852.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS01,1100.0,1108.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS02,1100.0,865.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS03,1600.0,1500.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS04,2200.0,1700.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS05,2200.0,1370.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS06,1800.0,1108.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS08,1100.0,931.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS10,1320.0,0.0,0.0,0.0,0.0,0.0
2026-06-29,NIGHT,SMT,PS11,1360.0,793.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS01,1100.0,1149.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS02,1100.0,986.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS03,1300.0,419.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS04,2200.0,1634.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS05,1100.0,561.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS06,2200.0,1995.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS08,2200.0,1483.0,0.0,0.0,0.0,0.0
2026-06-27,DAY,SMT,PS11,475.0,110.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS01,1160.0,1044.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS02,1064.0,972.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS03,1896.0,1434.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS04,2126.0,1352.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS05,1543.0,548.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS06,2000.0,1737.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS08,2000.0,1359.0,0.0,0.0,0.0,0.0
2026-06-27,NIGHT,SMT,PS11,1082.0,485.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS01,1160.0,1176.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS02,1064.0,849.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS03,1140.0,895.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS04,2126.0,1658.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS05,1546.0,1595.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS06,2000.0,2000.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS08,2126.0,1368.0,0.0,0.0,0.0,0.0
2026-06-26,NIGHT,SMT,PS11,220.0,0.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS01,1100.0,1118.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS02,2200.0,1983.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS03,1100.0,1110.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS04,2200.0,1836.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS05,1600.0,1567.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS06,720.0,662.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS08,1100.0,1114.0,0.0,0.0,0.0,0.0
2026-06-26,DAY,SMT,PS11,1100.0,519.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS01,1160.0,1186.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS02,2126.0,2141.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS03,1293.0,1063.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS04,2126.0,1362.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS05,1546.0,1581.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS06,2000.0,1981.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS08,1160.0,944.0,0.0,0.0,0.0,0.0
2026-06-25,NIGHT,SMT,PS11,1160.0,483.0,0.0,0.0,0.0,0.0
2026-06-25,DAY,SMT,PS01,1100.0,1127.0,0.0,0.0,0.0,0.0
2026-06-25,DAY,SMT,PS02,2200.0,2217.0,0.0,0.0,0.0,0.0
